order_id,order_date,ship_date,ship_mode,customer_id,product_id,qty,discount
4524,11/20/2022,11/27/2022,Standard Class,CUST-228,PD-827,7,0.2
6584,10/4/2022,10/8/2022,Standard Class,CUST-588,PD-827,3,0.2
4749,8/21/2022,8/27/2022,Standard Class,CUST-725,PD-826,2,0.2
6074,8/4/2022,8/8/2022,Standard Class,CUST-778,PD-826,2,0
5407,9/8/2022,9/14/2022,Standard Class,CUST-514,PD-825,3,0
6608,12/8/2022,12/12/2022,Standard Class,CUST-18,PD-825,7,0
4844,11/13/2022,11/19/2022,Standard Class,CUST-680,PD-825,4,0
4641,11/18/2022,11/24/2022,Standard Class,CUST-12,PD-824,6,0.2
4993,7/14/2022,7/18/2022,Standard Class,CUST-761,PD-824,7,0
6253,11/3/2022,11/8/2022,Standard Class,CUST-259,PD-824,2,0
5733,8/27/2022,9/1/2022,Second Class,CUST-732,PD-824,3,0
4693,5/14/2022,5/19/2022,Standard Class,CUST-341,PD-823,2,0.7
5046,11/25/2022,11/29/2022,Standard Class,CUST-674,PD-823,1,0
5159,12/22/2022,12/24/2022,Second Class,CUST-81,PD-823,4,0.2
5949,11/7/2022,11/11/2022,Standard Class,CUST-688,PD-823,2,0.2
4189,11/19/2022,11/24/2022,Standard Class,CUST-623,PD-822,4,0
4732,9/26/2022,9/26/2022,Same Day,CUST-378,PD-822,3,0
4882,12/14/2022,12/19/2022,Standard Class,CUST-368,PD-822,1,0
5240,9/26/2022,9/27/2022,First Class,CUST-719,PD-821,2,0.8
5430,10/7/2022,10/13/2022,Standard Class,CUST-398,PD-821,2,0.2
6442,12/11/2022,12/11/2022,Same Day,CUST-248,PD-821,9,0.2
6185,9/5/2022,9/9/2022,Standard Class,CUST-459,PD-82,5,0.7
4798,11/24/2022,11/26/2022,First Class,CUST-721,PD-819,3,0.2
5791,11/28/2022,12/1/2022,Second Class,CUST-86,PD-818,6,0
4885,5/23/2022,5/27/2022,Standard Class,CUST-747,PD-817,1,0.7
5152,10/27/2022,10/31/2022,Standard Class,CUST-128,PD-817,4,0.2
5040,5/27/2022,5/31/2022,Standard Class,CUST-85,PD-816,3,0.6
5855,5/30/2022,6/6/2022,Standard Class,CUST-756,PD-816,8,0
5133,12/19/2022,12/21/2022,Second Class,CUST-389,PD-816,5,0.2
5073,10/21/2022,10/24/2022,Second Class,CUST-166,PD-815,9,0.2
6171,11/1/2022,11/4/2022,First Class,CUST-696,PD-815,9,0.2
4235,11/19/2022,11/24/2022,Standard Class,CUST-534,PD-814,6,0.2
4425,9/24/2022,9/26/2022,Second Class,CUST-382,PD-814,2,0
6117,11/3/2022,11/6/2022,First Class,CUST-773,PD-813,5,0
4212,6/20/2022,6/24/2022,Standard Class,CUST-730,PD-812,6,0.7
4380,9/19/2022,9/21/2022,First Class,CUST-162,PD-812,3,0
5505,4/12/2022,4/16/2022,Standard Class,CUST-517,PD-812,1,0.2
5605,9/10/2022,9/14/2022,Standard Class,CUST-764,PD-812,3,0.2
4411,6/25/2022,6/29/2022,Standard Class,CUST-29,PD-810,3,0
4448,1/22/2022,1/28/2022,Standard Class,CUST-666,PD-810,4,0.2
6414,9/3/2022,9/8/2022,Second Class,CUST-115,PD-81,2,0
5409,10/8/2022,10/14/2022,Standard Class,CUST-602,PD-809,8,0.6
4768,12/19/2022,12/25/2022,Standard Class,CUST-537,PD-809,2,0.7
4224,11/20/2022,11/22/2022,First Class,CUST-309,PD-807,3,0.7
5275,12/23/2022,12/28/2022,Standard Class,CUST-9,PD-806,5,0.4
4923,8/26/2022,8/30/2022,Standard Class,CUST-302,PD-804,3,0
6060,9/2/2022,9/6/2022,Standard Class,CUST-393,PD-803,2,0
5282,5/30/2022,5/31/2022,Same Day,CUST-490,PD-802,5,0.2
6093,9/1/2022,9/5/2022,Standard Class,CUST-74,PD-802,2,0.4
5245,11/19/2022,11/23/2022,Standard Class,CUST-244,PD-801,2,0
6610,12/1/2022,12/1/2022,Same Day,CUST-148,PD-801,2,0
4503,7/25/2022,7/29/2022,Standard Class,CUST-542,PD-801,4,0.2
4779,9/25/2022,9/30/2022,Standard Class,CUST-206,PD-801,11,0
4150,12/13/2022,12/17/2022,Standard Class,CUST-542,PD-800,4,0
4585,8/13/2022,8/18/2022,Second Class,CUST-57,PD-8,3,0
5043,3/15/2022,3/16/2022,First Class,CUST-592,PD-8,2,0.2
5341,7/12/2022,7/19/2022,Standard Class,CUST-300,PD-799,6,0.2
5448,11/10/2022,11/14/2022,Standard Class,CUST-427,PD-798,7,0.2
4612,4/17/2022,4/22/2022,Standard Class,CUST-416,PD-797,5,0.2
4133,4/23/2022,4/27/2022,Standard Class,CUST-196,PD-795,6,0.2
6436,12/11/2022,12/11/2022,Same Day,CUST-248,PD-795,5,0.2
4288,3/28/2022,3/31/2022,First Class,CUST-468,PD-794,2,0
6068,5/8/2022,5/8/2022,Same Day,CUST-389,PD-794,2,0.2
5659,10/28/2022,11/3/2022,Standard Class,CUST-16,PD-794,5,0
5320,6/12/2022,6/15/2022,First Class,CUST-523,PD-793,3,0
5896,1/31/2022,2/6/2022,Standard Class,CUST-194,PD-792,8,0
6667,12/5/2022,12/10/2022,Second Class,CUST-775,PD-792,7,0
4520,3/21/2022,3/28/2022,Standard Class,CUST-142,PD-790,3,0.2
5730,5/26/2022,6/1/2022,Standard Class,CUST-170,PD-79,1,0.2
4345,11/13/2022,11/19/2022,Standard Class,CUST-741,PD-789,1,0
5005,6/20/2022,6/25/2022,Standard Class,CUST-181,PD-789,3,0
5414,3/11/2022,3/15/2022,Standard Class,CUST-296,PD-789,4,0
6156,5/5/2022,5/9/2022,Standard Class,CUST-441,PD-789,5,0.2
6508,1/7/2022,1/11/2022,Standard Class,CUST-631,PD-789,3,0.6
4351,2/16/2022,2/20/2022,Standard Class,CUST-11,PD-788,6,0.8
5618,3/8/2022,3/13/2022,Standard Class,CUST-22,PD-788,3,0.1
6125,6/4/2022,6/4/2022,Same Day,CUST-702,PD-787,4,0
4953,7/16/2022,7/20/2022,Second Class,CUST-16,PD-787,2,0
4968,7/23/2022,7/28/2022,Standard Class,CUST-123,PD-787,2,0.2
6208,3/3/2022,3/8/2022,Standard Class,CUST-317,PD-786,3,0.2
5306,7/25/2022,7/28/2022,Second Class,CUST-413,PD-785,5,0
5333,9/12/2022,9/14/2022,Second Class,CUST-626,PD-785,1,0.2
6389,10/3/2022,10/7/2022,Standard Class,CUST-729,PD-785,5,0.6
5763,3/29/2022,4/2/2022,Standard Class,CUST-772,PD-785,2,0
6097,5/7/2022,5/11/2022,Standard Class,CUST-738,PD-784,7,0.2
4153,4/22/2022,4/29/2022,Standard Class,CUST-546,PD-783,5,0.7
6166,5/2/2022,5/2/2022,Same Day,CUST-324,PD-783,3,0.2
6369,9/4/2022,9/8/2022,Standard Class,CUST-172,PD-783,6,0
5709,9/29/2022,10/1/2022,Second Class,CUST-277,PD-782,1,0
6388,11/4/2022,11/6/2022,Second Class,CUST-729,PD-782,1,0.2
4725,10/23/2022,10/28/2022,Standard Class,CUST-353,PD-782,5,0
4706,12/23/2022,12/30/2022,Standard Class,CUST-217,PD-781,2,0
4890,10/13/2022,10/20/2022,Standard Class,CUST-602,PD-781,2,0
5748,3/29/2022,4/2/2022,Second Class,CUST-574,PD-781,3,0.2
6223,12/3/2022,12/8/2022,Standard Class,CUST-738,PD-780,4,0.7
4783,9/23/2022,9/28/2022,Second Class,CUST-744,PD-78,7,0.2
5050,9/25/2022,9/29/2022,Standard Class,CUST-145,PD-779,2,0.2
4499,8/23/2022,8/30/2022,Standard Class,CUST-748,PD-778,3,0.6
5063,5/17/2022,5/20/2022,First Class,CUST-432,PD-778,3,0.6
5713,4/30/2022,5/5/2022,Standard Class,CUST-194,PD-778,3,0.6
6108,7/7/2022,7/11/2022,Second Class,CUST-294,PD-778,8,0.6
4098,6/20/2022,6/25/2022,Standard Class,CUST-175,PD-777,3,0
4104,6/17/2022,6/18/2022,First Class,CUST-732,PD-777,2,0
4474,3/19/2022,3/21/2022,Second Class,CUST-746,PD-776,1,0
5269,11/26/2022,11/30/2022,Standard Class,CUST-41,PD-776,9,0
4141,10/21/2022,10/21/2022,Same Day,CUST-341,PD-774,7,0
4314,4/22/2022,4/27/2022,Standard Class,CUST-711,PD-774,2,0.2
5093,8/23/2022,8/29/2022,Standard Class,CUST-179,PD-774,1,0
4158,7/25/2022,7/31/2022,Standard Class,CUST-59,PD-773,8,0.2
4169,3/20/2022,3/24/2022,Standard Class,CUST-38,PD-773,3,0.7
4200,7/23/2022,7/27/2022,Standard Class,CUST-7,PD-771,2,0.2
4801,1/22/2022,1/28/2022,Standard Class,CUST-422,PD-770,3,0
6332,11/5/2022,11/5/2022,Same Day,CUST-357,PD-769,1,0.2
5549,11/11/2022,11/16/2022,Standard Class,CUST-685,PD-768,3,0.2
5577,1/8/2022,1/13/2022,Standard Class,CUST-577,PD-768,7,0.7
5695,10/28/2022,11/4/2022,Standard Class,CUST-290,PD-768,4,0.7
5820,10/29/2022,11/1/2022,Second Class,CUST-405,PD-768,1,0.2
6095,9/3/2022,9/9/2022,Standard Class,CUST-144,PD-768,3,0.8
6227,12/1/2022,12/5/2022,Second Class,CUST-434,PD-768,6,0
6401,12/2/2022,12/7/2022,Standard Class,CUST-79,PD-768,3,0.2
4320,4/19/2022,4/24/2022,Second Class,CUST-200,PD-767,5,0
5172,7/24/2022,7/25/2022,First Class,CUST-219,PD-767,5,0
5296,11/27/2022,11/30/2022,First Class,CUST-10,PD-767,4,0
4924,12/16/2022,12/19/2022,First Class,CUST-420,PD-766,3,0.2
6318,6/5/2022,6/7/2022,First Class,CUST-123,PD-766,4,0
6517,12/1/2022,12/3/2022,Second Class,CUST-101,PD-766,4,0.8
4998,1/14/2022,1/20/2022,Standard Class,CUST-717,PD-765,8,0.2
4410,7/14/2022,7/14/2022,Same Day,CUST-690,PD-764,2,0
6179,9/5/2022,9/10/2022,Standard Class,CUST-62,PD-764,8,0
4666,12/26/2022,12/31/2022,Standard Class,CUST-291,PD-763,3,0
4628,7/23/2022,7/27/2022,Standard Class,CUST-355,PD-761,4,0.8
4848,12/19/2022,12/24/2022,Second Class,CUST-293,PD-761,3,0.2
5193,12/17/2022,12/23/2022,Standard Class,CUST-45,PD-761,1,0.2
4676,6/24/2022,6/30/2022,Standard Class,CUST-46,PD-761,9,0
6368,9/4/2022,9/8/2022,Standard Class,CUST-172,PD-760,3,0
6462,3/8/2022,3/12/2022,Standard Class,CUST-649,PD-760,8,0
4319,4/19/2022,4/24/2022,Second Class,CUST-200,PD-76,3,0
4181,8/22/2022,8/28/2022,Standard Class,CUST-240,PD-759,2,0.2
4428,3/13/2022,3/18/2022,Standard Class,CUST-529,PD-758,5,0.2
5588,12/10/2022,12/16/2022,Standard Class,CUST-602,PD-758,9,0
5784,8/29/2022,9/3/2022,Standard Class,CUST-463,PD-757,4,0.4
6662,4/7/2022,4/12/2022,Standard Class,CUST-29,PD-756,3,0.2
4933,11/20/2022,11/24/2022,Standard Class,CUST-624,PD-755,2,0
6380,8/3/2022,8/5/2022,Second Class,CUST-779,PD-755,12,0
4763,7/22/2022,7/29/2022,Standard Class,CUST-149,PD-754,5,0
5687,8/27/2022,9/1/2022,Standard Class,CUST-236,PD-754,4,0.2
4745,2/21/2022,2/26/2022,Standard Class,CUST-614,PD-753,5,0
5708,5/26/2022,6/1/2022,Standard Class,CUST-188,PD-753,3,0
5113,12/15/2022,12/19/2022,Standard Class,CUST-167,PD-753,3,0
6484,10/6/2022,10/7/2022,First Class,CUST-148,PD-752,5,0.2
4563,9/22/2022,9/29/2022,Standard Class,CUST-413,PD-751,3,0.2
6126,3/4/2022,3/10/2022,Standard Class,CUST-481,PD-751,1,0
4812,3/13/2022,3/15/2022,Second Class,CUST-217,PD-750,2,0
4878,12/14/2022,12/19/2022,Standard Class,CUST-368,PD-750,2,0
6554,4/7/2022,4/11/2022,Standard Class,CUST-137,PD-75,2,0
6420,10/2/2022,10/9/2022,Standard Class,CUST-487,PD-749,2,0
5475,12/9/2022,12/13/2022,Standard Class,CUST-411,PD-748,3,0.2
4515,3/26/2022,3/27/2022,First Class,CUST-599,PD-747,5,0.2
4658,11/14/2022,11/17/2022,First Class,CUST-385,PD-746,3,0
4816,11/21/2022,11/26/2022,Standard Class,CUST-286,PD-746,2,0.2
5088,12/14/2022,12/17/2022,First Class,CUST-495,PD-746,10,0
6260,9/6/2022,9/8/2022,First Class,CUST-269,PD-746,1,0.2
5467,12/12/2022,12/18/2022,Standard Class,CUST-394,PD-745,2,0
4373,4/14/2022,4/14/2022,Same Day,CUST-142,PD-744,4,0.2
5328,12/10/2022,12/13/2022,First Class,CUST-42,PD-744,6,0
4517,10/29/2022,10/31/2022,First Class,CUST-636,PD-743,5,0
5672,10/27/2022,11/2/2022,Standard Class,CUST-616,PD-743,3,0
5811,9/24/2022,10/1/2022,Standard Class,CUST-752,PD-743,2,0.2
6665,12/5/2022,12/10/2022,Second Class,CUST-775,PD-743,1,0
4999,9/16/2022,9/22/2022,Standard Class,CUST-448,PD-743,2,0.15
5254,10/27/2022,10/31/2022,Standard Class,CUST-425,PD-742,2,0
5535,4/10/2022,4/17/2022,Standard Class,CUST-493,PD-742,9,0
6444,12/11/2022,12/11/2022,Same Day,CUST-248,PD-742,3,0
4620,9/25/2022,9/29/2022,Standard Class,CUST-541,PD-741,1,0.7
5140,9/20/2022,9/24/2022,Standard Class,CUST-702,PD-741,5,0
5898,12/29/2022,1/2/2022,Standard Class,CUST-525,PD-740,2,0
5557,9/11/2022,9/13/2022,First Class,CUST-195,PD-74,2,0.2
4467,11/22/2022,11/26/2022,Standard Class,CUST-558,PD-739,3,0
5473,11/11/2022,11/15/2022,Standard Class,CUST-148,PD-739,2,0.7
5623,5/9/2022,5/13/2022,Standard Class,CUST-768,PD-739,4,0.8
4840,11/22/2022,11/27/2022,Standard Class,CUST-616,PD-739,2,0.2
4561,7/25/2022,7/29/2022,Standard Class,CUST-694,PD-737,5,0
4837,8/18/2022,8/20/2022,First Class,CUST-410,PD-737,8,0.2
6306,9/6/2022,9/12/2022,Standard Class,CUST-130,PD-737,4,0.2
6306,9/6/2022,9/12/2022,Standard Class,CUST-130,PD-737,4,0.2
4626,10/21/2022,10/22/2022,First Class,CUST-749,PD-736,6,0
6170,5/6/2022,5/10/2022,Standard Class,CUST-724,PD-736,2,0.2
4578,3/17/2022,3/17/2022,Same Day,CUST-185,PD-735,2,0
5144,3/27/2022,3/31/2022,Standard Class,CUST-495,PD-735,2,0
4761,8/26/2022,8/31/2022,Standard Class,CUST-644,PD-735,6,0
4465,4/14/2022,4/19/2022,Second Class,CUST-270,PD-732,5,0
6009,3/5/2022,3/11/2022,Standard Class,CUST-451,PD-732,1,0.2
6143,11/10/2022,11/12/2022,Second Class,CUST-392,PD-732,3,0.2
6361,12/11/2022,12/11/2022,Same Day,CUST-45,PD-732,5,0.2
6416,10/2/2022,10/9/2022,Standard Class,CUST-487,PD-732,2,0
6502,12/3/2022,12/7/2022,Standard Class,CUST-286,PD-732,3,0
5937,9/6/2022,9/11/2022,Standard Class,CUST-629,PD-731,6,0
5851,11/28/2022,12/4/2022,Standard Class,CUST-495,PD-731,8,0.2
5077,12/25/2022,12/29/2022,Standard Class,CUST-647,PD-730,9,0
4327,11/24/2022,11/26/2022,Second Class,CUST-739,PD-73,3,0.2
6172,9/2/2022,9/2/2022,Same Day,CUST-552,PD-73,1,0
5141,12/22/2022,12/26/2022,Standard Class,CUST-114,PD-729,2,0.2
5299,11/27/2022,11/30/2022,First Class,CUST-10,PD-729,5,0
5308,3/15/2022,3/19/2022,Standard Class,CUST-163,PD-729,7,0.8
5621,2/9/2022,2/13/2022,Standard Class,CUST-642,PD-728,2,0
6013,9/6/2022,9/9/2022,Second Class,CUST-168,PD-728,2,0
4754,9/24/2022,9/24/2022,Same Day,CUST-685,PD-727,5,0
5092,8/23/2022,8/29/2022,Standard Class,CUST-179,PD-725,3,0
4752,8/14/2022,8/18/2022,Standard Class,CUST-754,PD-724,3,0
5310,9/22/2022,9/28/2022,Standard Class,CUST-3,PD-724,2,0
5503,10/8/2022,10/15/2022,Standard Class,CUST-662,PD-723,6,0.2
6118,11/3/2022,11/6/2022,First Class,CUST-773,PD-723,7,0
6425,9/5/2022,9/10/2022,Standard Class,CUST-253,PD-723,2,0
4552,11/24/2022,11/28/2022,Standard Class,CUST-366,PD-723,6,0.2
4669,11/13/2022,11/18/2022,Standard Class,CUST-380,PD-722,2,0
5843,5/30/2022,6/4/2022,Standard Class,CUST-233,PD-722,4,0
5891,11/27/2022,12/1/2022,Standard Class,CUST-762,PD-722,4,0.2
4123,7/16/2022,7/22/2022,Standard Class,CUST-554,PD-721,3,0.2
4818,12/17/2022,12/22/2022,Standard Class,CUST-305,PD-721,3,0
5657,10/28/2022,11/1/2022,Standard Class,CUST-655,PD-721,6,0
4668,11/13/2022,11/18/2022,Standard Class,CUST-380,PD-720,5,0
6314,9/2/2022,9/4/2022,First Class,CUST-549,PD-720,3,0
6528,4/4/2022,4/8/2022,Second Class,CUST-223,PD-720,2,0
6314,9/2/2022,9/4/2022,First Class,CUST-549,PD-720,3,0
5030,3/13/2022,3/15/2022,Second Class,CUST-628,PD-719,5,0.7
5626,5/9/2022,5/13/2022,Standard Class,CUST-768,PD-719,6,0.8
5714,7/30/2022,8/4/2022,Standard Class,CUST-266,PD-719,3,0.8
6354,12/2/2022,12/7/2022,Standard Class,CUST-448,PD-719,2,0.2
4456,10/15/2022,10/21/2022,Standard Class,CUST-306,PD-719,1,0
4286,5/23/2022,5/27/2022,Standard Class,CUST-478,PD-718,3,0
4531,3/20/2022,3/25/2022,Second Class,CUST-227,PD-718,7,0
5915,7/28/2022,8/1/2022,Standard Class,CUST-279,PD-718,5,0.6
5484,11/10/2022,11/13/2022,Second Class,CUST-321,PD-717,5,0
5491,12/12/2022,12/18/2022,Standard Class,CUST-190,PD-716,4,0
4514,8/23/2022,8/30/2022,Standard Class,CUST-97,PD-716,4,0
4606,11/18/2022,11/22/2022,Standard Class,CUST-545,PD-714,2,0.2
5250,10/14/2022,10/18/2022,Standard Class,CUST-308,PD-714,2,0
5340,6/12/2022,6/14/2022,Second Class,CUST-618,PD-714,7,0.2
5691,4/28/2022,5/2/2022,Standard Class,CUST-72,PD-714,3,0.2
5958,9/1/2022,9/3/2022,First Class,CUST-643,PD-714,2,0
5960,9/1/2022,9/3/2022,First Class,CUST-643,PD-714,4,0
6454,8/1/2022,8/5/2022,Second Class,CUST-245,PD-713,2,0.2
6663,4/7/2022,4/12/2022,Standard Class,CUST-29,PD-712,3,0.2
5262,11/18/2022,11/18/2022,Same Day,CUST-763,PD-711,5,0.2
5101,10/20/2022,10/26/2022,Standard Class,CUST-675,PD-710,5,0
5260,9/22/2022,9/27/2022,Standard Class,CUST-290,PD-710,7,0.2
5967,9/5/2022,9/7/2022,Second Class,CUST-368,PD-710,1,0
4671,11/13/2022,11/18/2022,Standard Class,CUST-380,PD-709,3,0
5568,4/12/2022,4/14/2022,First Class,CUST-198,PD-708,3,0.2
4926,6/28/2022,6/30/2022,Second Class,CUST-727,PD-708,2,0
5807,3/31/2022,4/2/2022,Second Class,CUST-144,PD-708,3,0.4
5624,5/9/2022,5/13/2022,Standard Class,CUST-768,PD-707,4,0.8
4986,3/28/2022,3/31/2022,Second Class,CUST-317,PD-707,1,0
4497,7/25/2022,7/29/2022,Standard Class,CUST-531,PD-706,5,0.2
4105,6/17/2022,6/18/2022,First Class,CUST-732,PD-705,4,0.2
6304,9/4/2022,9/8/2022,Standard Class,CUST-485,PD-705,5,0.2
6423,1/8/2022,1/12/2022,Standard Class,CUST-480,PD-705,7,0
6304,9/4/2022,9/8/2022,Standard Class,CUST-485,PD-705,5,0.2
4193,3/20/2022,3/22/2022,Second Class,CUST-104,PD-703,1,0.2
4747,2/21/2022,2/26/2022,Standard Class,CUST-614,PD-702,2,0
6505,10/10/2022,10/12/2022,First Class,CUST-150,PD-702,1,0.2
4814,4/14/2022,4/17/2022,First Class,CUST-754,PD-702,2,0
5169,7/23/2022,7/26/2022,First Class,CUST-528,PD-702,8,0.2
5838,11/27/2022,12/3/2022,Standard Class,CUST-115,PD-702,1,0.2
5815,8/31/2022,9/6/2022,Standard Class,CUST-677,PD-701,2,0.2
5962,9/8/2022,9/10/2022,Second Class,CUST-717,PD-701,3,0.2
6165,5/2/2022,5/2/2022,Same Day,CUST-324,PD-701,3,0
4553,6/24/2022,6/29/2022,Standard Class,CUST-692,PD-699,4,0.2
4790,12/18/2022,12/21/2022,First Class,CUST-83,PD-699,3,0.2
6004,4/10/2022,4/12/2022,First Class,CUST-642,PD-698,2,0.7
5083,8/13/2022,8/16/2022,First Class,CUST-58,PD-697,7,0
5923,9/25/2022,10/1/2022,Standard Class,CUST-112,PD-697,2,0
6098,5/7/2022,5/11/2022,Standard Class,CUST-738,PD-697,3,0
5804,12/29/2022,1/2/2022,Standard Class,CUST-192,PD-695,6,0
5821,8/30/2022,9/6/2022,Standard Class,CUST-269,PD-695,4,0
6268,3/3/2022,3/3/2022,Same Day,CUST-57,PD-695,3,0
5397,12/10/2022,12/17/2022,Standard Class,CUST-161,PD-694,3,0
5752,12/26/2022,1/2/2022,Standard Class,CUST-413,PD-694,2,0.2
5992,11/7/2022,11/9/2022,First Class,CUST-664,PD-693,4,0.2
4883,12/14/2022,12/19/2022,Standard Class,CUST-368,PD-690,2,0.2
5061,5/17/2022,5/20/2022,First Class,CUST-432,PD-690,1,0.8
4398,7/14/2022,7/18/2022,Standard Class,CUST-644,PD-69,2,0.2
4830,11/19/2022,11/21/2022,First Class,CUST-529,PD-689,2,0.2
4571,10/15/2022,10/20/2022,Standard Class,CUST-311,PD-688,3,0
4586,3/21/2022,3/25/2022,Standard Class,CUST-292,PD-688,2,0.3
4433,3/13/2022,3/18/2022,Standard Class,CUST-643,PD-687,4,0
5704,2/27/2022,3/1/2022,First Class,CUST-112,PD-684,3,0
4875,10/24/2022,10/31/2022,Standard Class,CUST-730,PD-684,3,0.2
6327,12/8/2022,12/11/2022,Second Class,CUST-458,PD-682,3,0
5796,1/31/2022,2/4/2022,Standard Class,CUST-289,PD-681,5,0
5897,12/29/2022,1/2/2022,Standard Class,CUST-525,PD-679,1,0
4471,4/23/2022,4/26/2022,First Class,CUST-688,PD-678,5,0.2
4719,5/24/2022,5/24/2022,Same Day,CUST-352,PD-677,5,0
6285,4/3/2022,4/7/2022,Standard Class,CUST-144,PD-676,9,0.7
4488,11/23/2022,11/23/2022,Same Day,CUST-221,PD-676,7,0.2
4570,10/15/2022,10/20/2022,Standard Class,CUST-311,PD-675,6,0
5450,4/8/2022,4/14/2022,Standard Class,CUST-352,PD-675,1,0.2
5469,9/11/2022,9/16/2022,Standard Class,CUST-391,PD-675,1,0
5203,9/26/2022,9/30/2022,Standard Class,CUST-582,PD-675,2,0.8
4983,4/16/2022,4/22/2022,Standard Class,CUST-368,PD-674,4,0.2
6288,9/8/2022,9/12/2022,Standard Class,CUST-754,PD-674,4,0.2
5889,12/27/2022,1/2/2022,Standard Class,CUST-678,PD-674,1,0
5550,5/12/2022,5/17/2022,Standard Class,CUST-754,PD-673,5,0
4892,10/13/2022,10/20/2022,Standard Class,CUST-602,PD-672,3,0
5884,11/24/2022,12/1/2022,Standard Class,CUST-305,PD-672,3,0
4280,6/20/2022,6/21/2022,First Class,CUST-512,PD-671,2,0
5479,12/9/2022,12/13/2022,Second Class,CUST-451,PD-671,2,0.8
4955,7/16/2022,7/20/2022,Second Class,CUST-16,PD-671,9,0
5079,12/25/2022,12/29/2022,Standard Class,CUST-647,PD-671,5,0
4556,6/17/2022,6/20/2022,Second Class,CUST-673,PD-670,3,0
5012,9/13/2022,9/18/2022,Standard Class,CUST-1,PD-670,3,0
5540,9/12/2022,9/17/2022,Standard Class,CUST-36,PD-670,5,0
5702,10/29/2022,11/2/2022,Standard Class,CUST-400,PD-670,3,0
5035,5/19/2022,5/23/2022,Standard Class,CUST-588,PD-670,8,0
5418,11/11/2022,11/16/2022,Second Class,CUST-510,PD-67,4,0
6648,11/7/2022,11/12/2022,Standard Class,CUST-478,PD-669,2,0.2
4240,11/19/2022,11/24/2022,Standard Class,CUST-534,PD-668,5,0.2
5090,7/20/2022,7/23/2022,Second Class,CUST-539,PD-668,5,0
6644,6/6/2022,6/11/2022,Standard Class,CUST-574,PD-667,2,0
5900,5/31/2022,6/4/2022,Standard Class,CUST-517,PD-666,3,0.6
6234,10/4/2022,10/4/2022,Same Day,CUST-168,PD-664,7,0.2
4769,8/27/2022,8/29/2022,Second Class,CUST-737,PD-663,1,0.2
4325,11/24/2022,11/26/2022,Second Class,CUST-739,PD-660,5,0.2
5122,11/25/2022,11/30/2022,Standard Class,CUST-399,PD-660,7,0
5343,7/10/2022,7/16/2022,Standard Class,CUST-48,PD-660,2,0.2
6252,11/3/2022,11/8/2022,Standard Class,CUST-259,PD-66,7,0
4355,12/22/2022,12/28/2022,Standard Class,CUST-26,PD-659,10,0.7
4741,7/25/2022,7/26/2022,First Class,CUST-131,PD-659,1,0
4512,8/23/2022,8/30/2022,Standard Class,CUST-97,PD-659,6,0.2
4408,10/15/2022,10/21/2022,Standard Class,CUST-645,PD-658,5,0.2
5773,10/27/2022,11/2/2022,Standard Class,CUST-330,PD-658,3,0.2
4344,11/27/2022,11/29/2022,Second Class,CUST-452,PD-657,6,0.2
4493,2/21/2022,2/26/2022,Second Class,CUST-499,PD-656,1,0
4870,7/17/2022,7/22/2022,Second Class,CUST-388,PD-655,2,0.2
5358,1/11/2022,1/13/2022,Second Class,CUST-183,PD-655,2,0.4
6555,4/1/2022,4/7/2022,Standard Class,CUST-163,PD-655,1,0
5827,10/31/2022,11/5/2022,Standard Class,CUST-658,PD-653,3,0
6237,11/5/2022,11/10/2022,Standard Class,CUST-180,PD-652,5,0
5344,6/10/2022,6/15/2022,Standard Class,CUST-672,PD-651,2,0
5802,5/30/2022,6/3/2022,Standard Class,CUST-588,PD-651,6,0
6215,4/1/2022,4/5/2022,Standard Class,CUST-386,PD-651,2,0
4623,6/13/2022,6/17/2022,Standard Class,CUST-552,PD-651,3,0
4674,9/22/2022,9/26/2022,Standard Class,CUST-469,PD-650,2,0.2
5120,11/19/2022,11/25/2022,Standard Class,CUST-125,PD-650,2,0
4541,2/20/2022,2/27/2022,Standard Class,CUST-466,PD-649,2,0.2
5027,3/13/2022,3/15/2022,Second Class,CUST-628,PD-649,5,0.2
5302,7/25/2022,7/28/2022,Second Class,CUST-413,PD-649,2,0
5561,10/10/2022,10/14/2022,Standard Class,CUST-766,PD-648,2,0.2
5684,8/27/2022,9/1/2022,Standard Class,CUST-236,PD-648,5,0.2
5947,12/5/2022,12/9/2022,Standard Class,CUST-777,PD-647,5,0
6627,6/5/2022,6/9/2022,Standard Class,CUST-442,PD-646,6,0
5323,6/12/2022,6/15/2022,First Class,CUST-523,PD-645,9,0
5366,4/12/2022,4/16/2022,Standard Class,CUST-210,PD-645,5,0
6470,9/1/2022,9/3/2022,Second Class,CUST-148,PD-645,1,0
5976,4/1/2022,4/3/2022,Second Class,CUST-761,PD-644,3,0
4868,7/17/2022,7/22/2022,Second Class,CUST-388,PD-643,7,0
5667,8/30/2022,9/1/2022,First Class,CUST-407,PD-643,10,0.2
5599,3/12/2022,3/16/2022,Standard Class,CUST-187,PD-642,2,0
5770,9/26/2022,10/1/2022,Second Class,CUST-416,PD-642,1,0
5369,11/12/2022,11/15/2022,Second Class,CUST-299,PD-640,2,0
5894,12/30/2022,1/2/2022,First Class,CUST-776,PD-640,5,0.2
5922,9/25/2022,10/1/2022,Standard Class,CUST-112,PD-64,5,0
4406,10/15/2022,10/21/2022,Standard Class,CUST-645,PD-64,2,0
